"FILE_NAME","SOURCE","BOAT_ID","TRIP_ID","DATE_TIME","LONGITUDE","LATITUDE","GEAR","PASSIVE_ACTIVE","STATUS","SPEED","COURSE","HEADING","QUALITY"
"PT_CCM_2021_GP","CCMAR","VE_00003",2,2021-10-25 06:49:40,-7.409833333,37.10143333,"FPO","Passive","setting",13,NA,NA,NA
"PT_CCM_2021_GP","CCMAR","VE_00003",2,2021-10-25 06:49:00,-7.409033333,37.10145,"FPO","Passive","setting",13,NA,NA,NA
"PT_CCM_2021_GP","CCMAR","VE_00003",2,2021-10-25 06:48:20,-7.408216667,37.10145,"FPO","Passive","setting",13,NA,NA,NA
"PT_CCM_2021_GP","CCMAR","VE_00003",2,2021-10-25 06:48:40,-7.407433333,37.10151667,"FPO","Passive","setting",12,NA,NA,NA
"PT_CCM_2021_GP","CCMAR","VE_00003",2,2021-10-25 06:48:00,-7.406666667,37.10145,"FPO","Passive","setting",13,NA,NA,NA
"PT_CCM_2021_GP","CCMAR","VE_00003",2,2021-10-25 06:47:20,-7.40585,37.10141667,"FPO","Passive","setting",13,NA,NA,NA
"PT_CCM_2021_GP","CCMAR","VE_00003",2,2021-10-25 06:47:40,-7.405066667,37.10145,"FPO","Passive","setting",13,NA,NA,NA
"PT_CCM_2021_GP","CCMAR","VE_00003",2,2021-10-25 06:47:00,-7.404266667,37.10151667,"FPO","Passive","setting",12,NA,NA,NA
"PT_CCM_2021_GP","CCMAR","VE_00003",2,2021-10-25 06:46:20,-7.403483333,37.10146667,"FPO","Passive","setting",12,NA,NA,NA
"PT_CCM_2021_GP","CCMAR","VE_00003",2,2021-10-25 06:46:40,-7.402733333,37.10146667,"FPO","Passive","setting",12,NA,NA,NA
"PT_CCM_2021_GP","CCMAR","VE_00003",2,2021-10-25 06:46:00,-7.40195,37.10143333,"FPO","Passive","setting",12,NA,NA,NA
"PT_CCM_2021_GP","CCMAR","VE_00003",2,2021-10-25 06:45:20,-7.401233333,37.1012,"FPO","Passive","setting",12,NA,NA,NA
"PT_CCM_2021_GP","CCMAR","VE_00003",2,2021-10-25 06:45:40,-7.400466667,37.10125,"FPO","Passive","setting",13,NA,NA,NA
"PT_CCM_2021_GP","CCMAR","VE_00003",2,2021-10-25 06:45:00,-7.3997,37.10138333,"FPO","Passive","setting",13,NA,NA,NA
"PT_CCM_2021_GP","CCMAR","VE_00003",2,2021-10-25 06:44:20,-7.3989,37.10118333,"FPO","Passive","setting",13,NA,NA,NA
"PT_CCM_2021_GP","CCMAR","VE_00003",2,2021-10-25 06:44:40,-7.398083333,37.10108333,"FPO","Passive","setting",13,NA,NA,NA
"PT_CCM_2021_GP","CCMAR","VE_00003",2,2021-10-25 06:44:00,-7.397316667,37.10088333,"FPO","Passive","setting",13,NA,NA,NA
"PT_CCM_2021_GP","CCMAR","VE_00003",2,2021-10-25 06:43:20,-7.396533333,37.1007,"FPO","Passive","setting",13,NA,NA,NA
"PT_CCM_2021_GP","CCMAR","VE_00003",2,2021-10-25 06:43:40,-7.395716667,37.10076667,"FPO","Passive","setting",14,NA,NA,NA
"PT_CCM_2021_GP","CCMAR","VE_00003",2,2021-10-25 06:43:00,-7.39495,37.10111667,"FPO","Passive","setting",14,NA,NA,NA
"PT_CCM_2021_GP","CCMAR","VE_00003",2,2021-10-25 06:42:20,-7.39455,37.10176667,"FPO","Passive","setting",12,NA,NA,NA
"PT_CCM_2021_GP","CCMAR","VE_00003",2,2021-10-25 06:42:40,-7.39515,37.10213333,"FPO","Passive","setting",15,NA,NA,NA
"PT_CCM_2021_GP","CCMAR","VE_00003",2,2021-10-25 06:42:00,-7.39605,37.10208333,"FPO","Passive","setting",14,NA,NA,NA
"PT_CCM_2021_GP","CCMAR","VE_00003",2,2021-10-25 06:41:20,-7.3969,37.10225,"FPO","Passive","setting",14,NA,NA,NA
"PT_CCM_2021_GP","CCMAR","VE_00003",2,2021-10-25 06:41:40,-7.397733333,37.10225,"FPO","Passive","setting",13,NA,NA,NA
"PT_CCM_2021_GP","CCMAR","VE_00003",2,2021-10-25 06:41:00,-7.39855,37.10216667,"FPO","Passive","setting",13,NA,NA,NA
"PT_CCM_2021_GP","CCMAR","VE_00003",2,2021-10-25 06:40:20,-7.399366667,37.10215,"FPO","Passive","setting",12,NA,NA,NA
"PT_CCM_2021_GP","CCMAR","VE_00003",2,2021-10-25 06:40:40,-7.400133333,37.10223333,"FPO","Passive","setting",14,NA,NA,NA
"PT_CCM_2021_GP","CCMAR","VE_00003",2,2021-10-25 06:40:00,-7.400983333,37.10213333,"FPO","Passive","setting",13,NA,NA,NA
"PT_CCM_2021_GP","CCMAR","VE_00003",2,2021-10-25 06:39:20,-7.401666667,37.10251667,"FPO","Passive","setting",13,NA,NA,NA
"PT_CCM_2021_GP","CCMAR","VE_00003",2,2021-10-25 06:39:40,-7.4025,37.1024,"FPO","Passive","setting",14,NA,NA,NA
"PT_CCM_2021_GP","CCMAR","VE_00003",2,2021-10-25 06:39:00,-7.40335,37.10256667,"FPO","Passive","setting",14,NA,NA,NA
"PT_CCM_2021_GP","CCMAR","VE_00003",2,2021-10-25 06:38:20,-7.4042,37.10245,"FPO","Passive","setting",13,NA,NA,NA
"PT_CCM_2021_GP","CCMAR","VE_00003",2,2021-10-25 06:38:40,-7.405016667,37.10233333,"FPO","Passive","setting",13,NA,NA,NA
"PT_CCM_2021_GP","CCMAR","VE_00003",2,2021-10-25 06:38:00,-7.405783333,37.10261667,"FPO","Passive","setting",10,NA,NA,NA
"PT_CCM_2021_GP","CCMAR","VE_00003",2,2021-10-25 06:37:20,-7.406416667,37.10251667,"FPO","Passive","setting",14,NA,NA,NA
"PT_CCM_2021_GP","CCMAR","VE_00003",2,2021-10-25 06:37:40,-7.40725,37.10265,"FPO","Passive","setting",14,NA,NA,NA
"PT_CCM_2021_GP","CCMAR","VE_00003",2,2021-10-25 06:37:00,-7.4081,37.10253333,"FPO","Passive","setting",12,NA,NA,NA
"PT_CCM_2021_GP","CCMAR","VE_00003",2,2021-10-25 06:36:20,-7.408866667,37.10246667,"FPO","Passive","setting",12,NA,NA,NA
"PT_CCM_2021_GP","CCMAR","VE_00003",2,2021-10-25 06:36:40,-7.409633333,37.10243333,"FPO","Passive","setting",14,NA,NA,NA
"PT_CCM_2021_GP","CCMAR","VE_00003",2,2021-10-25 06:36:00,-7.4105,37.10238333,"FPO","Passive","setting",14,NA,NA,NA
"PT_CCM_2021_GP","CCMAR","VE_00003",2,2021-10-25 06:35:20,-7.411316667,37.10256667,"FPO","Passive","setting",13,NA,NA,NA
"PT_CCM_2021_GP","CCMAR","VE_00003",2,2021-10-25 06:35:40,-7.41215,37.10243333,"FPO","Passive","setting",14,NA,NA,NA
"PT_CCM_2021_GP","CCMAR","VE_00003",2,2021-10-25 06:35:00,-7.412916667,37.10275,"FPO","Passive","setting",14,NA,NA,NA
"PT_CCM_2021_GP","CCMAR","VE_00003",2,2021-10-25 06:34:20,-7.4138,37.10281667,"FPO","Passive","setting",13,NA,NA,NA
"PT_CCM_2021_GP","CCMAR","VE_00003",2,2021-10-25 06:34:40,-7.414616667,37.10288333,"FPO","Passive","setting",13,NA,NA,NA
"PT_CCM_2021_GP","CCMAR","VE_00003",2,2021-10-25 06:34:00,-7.4154,37.10265,"FPO","Passive","setting",14,NA,NA,NA
"PT_CCM_2021_GP","CCMAR","VE_00003",2,2021-10-25 06:33:20,-7.41625,37.10253333,"FPO","Passive","setting",14,NA,NA,NA
"PT_CCM_2021_GP","CCMAR","VE_00003",2,2021-10-25 06:33:40,-7.417133333,37.10266667,"FPO","Passive","setting",13,NA,NA,NA
"PT_CCM_2021_GP","CCMAR","VE_00003",2,2021-10-25 06:33:00,-7.41795,37.10255,"FPO","Passive","setting",14,NA,NA,NA
"PT_CCM_2021_GP","CCMAR","VE_00003",2,2021-10-25 06:32:20,-7.418783333,37.10276667,"FPO","Passive","setting",14,NA,NA,NA
"PT_CCM_2021_GP","CCMAR","VE_00003",2,2021-10-25 06:32:40,-7.419616667,37.10261667,"FPO","Passive","setting",14,NA,NA,NA
"PT_CCM_2021_GP","CCMAR","VE_00003",2,2021-10-25 06:32:00,-7.4205,37.10263333,"FPO","Passive","setting",14,NA,NA,NA
"PT_CCM_2021_GP","CCMAR","VE_00003",2,2021-10-25 06:31:20,-7.421383333,37.10258333,"FPO","Passive","setting",14,NA,NA,NA
"PT_CCM_2021_GP","CCMAR","VE_00003",2,2021-10-25 06:31:40,-7.422266667,37.10258333,"FPO","Passive","setting",14,NA,NA,NA
"PT_CCM_2021_GP","CCMAR","VE_00003",2,2021-10-25 06:31:00,-7.42315,37.1026,"FPO","Passive","setting",14,NA,NA,NA
"PT_CCM_2021_GP","CCMAR","VE_00003",2,2021-10-25 06:30:20,-7.424033333,37.10265,"FPO","Passive","setting",14,NA,NA,NA
"PT_CCM_2021_GP","CCMAR","VE_00003",2,2021-10-25 06:30:40,-7.424866667,37.1026,"FPO","Passive","setting",14,NA,NA,NA
"PT_CCM_2021_GP","CCMAR","VE_00003",2,2021-10-25 06:30:00,-7.425733333,37.10268333,"FPO","Passive","setting",13,NA,NA,NA
"PT_CCM_2021_GP","CCMAR","VE_00003",2,2021-10-25 06:29:20,-7.42655,37.10256667,"FPO","Passive","setting",14,NA,NA,NA
"PT_CCM_2021_GP","CCMAR","VE_00003",2,2021-10-25 06:29:40,-7.427416667,37.10265,"FPO","Passive","setting",14,NA,NA,NA
"PT_CCM_2021_GP","CCMAR","VE_00003",2,2021-10-25 06:29:00,-7.428283333,37.10266667,"FPO","Passive","setting",14,NA,NA,NA
"PT_CCM_2021_GP","CCMAR","VE_00003",2,2021-10-25 06:28:20,-7.429166667,37.1026,"FPO","Passive","setting",14,NA,NA,NA
"PT_CCM_2021_GP","CCMAR","VE_00003",2,2021-10-25 06:28:40,-7.430033333,37.10253333,"FPO","Passive","setting",14,NA,NA,NA
"PT_CCM_2021_GP","CCMAR","VE_00003",2,2021-10-25 06:28:00,-7.430883333,37.10241667,"FPO","Passive","setting",13,NA,NA,NA
"PT_CCM_2021_GP","CCMAR","VE_00003",2,2021-10-25 06:27:20,-7.431683333,37.10228333,"FPO","Passive","setting",12,NA,NA,NA
"PT_CCM_2021_GP","CCMAR","VE_00003",2,2021-10-25 06:27:40,-7.432333333,37.102,"FPO","Passive","setting",14,NA,NA,NA
"PT_CCM_2021_GP","CCMAR","VE_00003",2,2021-10-25 06:27:00,-7.433133333,37.10176667,"FPO","Passive","setting",14,NA,NA,NA
"PT_CCM_2021_GP","CCMAR","VE_00003",2,2021-10-25 06:26:20,-7.434,37.1017,"FPO","Passive","setting",14,NA,NA,NA
"PT_CCM_2021_GP","CCMAR","VE_00003",2,2021-10-25 06:26:40,-7.434833333,37.10183333,"FPO","Passive","setting",12,NA,NA,NA
"PT_CCM_2021_GP","CCMAR","VE_00003",2,2021-10-25 06:26:00,-7.435583333,37.10191667,"FPO","Passive","setting",9,NA,NA,NA
"PT_CCM_2021_GP","CCMAR","VE_00003",2,2021-10-25 06:25:20,-7.436133333,37.10193333,"FPO","Passive","setting",14,NA,NA,NA
"PT_CCM_2021_GP","CCMAR","VE_00003",2,2021-10-25 06:25:40,-7.437,37.10196667,"FPO","Passive","setting",14,NA,NA,NA
"PT_CCM_2021_GP","CCMAR","VE_00003",2,2021-10-25 06:25:00,-7.437833333,37.10201667,"FPO","Passive","setting",14,NA,NA,NA
"PT_CCM_2021_GP","CCMAR","VE_00003",2,2021-10-25 06:24:20,-7.438633333,37.10228333,"FPO","Passive","setting",13,NA,NA,NA
"PT_CCM_2021_GP","CCMAR","VE_00003",2,2021-10-25 06:24:40,-7.439416667,37.10241667,"FPO","Passive","setting",13,NA,NA,NA
"PT_CCM_2021_GP","CCMAR","VE_00003",2,2021-10-25 06:24:00,-7.440216667,37.10241667,"FPO","Passive","setting",14,NA,NA,NA
"PT_CCM_2021_GP","CCMAR","VE_00003",2,2021-10-25 06:23:20,-7.441066667,37.10228333,"FPO","Passive","setting",12,NA,NA,NA
"PT_CCM_2021_GP","CCMAR","VE_00003",2,2021-10-25 06:23:40,-7.441816667,37.10225,"FPO","Passive","setting",12,NA,NA,NA
"PT_CCM_2021_GP","CCMAR","VE_00003",2,2021-10-25 06:23:00,-7.4424,37.10265,"FPO","Passive","setting",13,NA,NA,NA
"PT_CCM_2021_GP","CCMAR","VE_00003",2,2021-10-25 06:22:20,-7.44325,37.10266667,"FPO","Passive","setting",13,NA,NA,NA
"PT_CCM_2021_GP","CCMAR","VE_00003",2,2021-10-25 06:22:40,-7.4435,37.1033,"FPO","Passive","setting",11,NA,NA,NA
"PT_CCM_2021_GP","CCMAR","VE_00003",2,2021-10-25 06:22:00,-7.44295,37.10366667,"FPO","Passive","setting",11,NA,NA,NA
"PT_CCM_2021_GP","CCMAR","VE_00003",2,2021-10-25 06:21:20,-7.442333333,37.10338333,"FPO","Passive","setting",12,NA,NA,NA
"PT_CCM_2021_GP","CCMAR","VE_00003",2,2021-10-25 06:21:40,-7.4416,37.10338333,"FPO","Passive","setting",12,NA,NA,NA
"PT_CCM_2021_GP","CCMAR","VE_00003",2,2021-10-25 06:21:00,-7.44085,37.10335,"FPO","Passive","setting",12,NA,NA,NA
"PT_CCM_2021_GP","CCMAR","VE_00003",2,2021-10-25 06:20:20,-7.440083333,37.10323333,"FPO","Passive","setting",12,NA,NA,NA
"PT_CCM_2021_GP","CCMAR","VE_00003",2,2021-10-25 06:20:40,-7.43935,37.10306667,"FPO","Passive","setting",12,NA,NA,NA
"PT_CCM_2021_GP","CCMAR","VE_00003",2,2021-10-25 06:20:00,-7.4386,37.10291667,"FPO","Passive","setting",13,NA,NA,NA
"PT_CCM_2021_GP","CCMAR","VE_00003",2,2021-10-25 06:19:20,-7.437833333,37.10281667,"FPO","Passive","setting",12,NA,NA,NA
"PT_CCM_2021_GP","CCMAR","VE_00003",2,2021-10-25 06:19:40,-7.4371,37.10271667,"FPO","Passive","setting",12,NA,NA,NA
"PT_CCM_2021_GP","CCMAR","VE_00003",2,2021-10-25 06:19:00,-7.436333333,37.10275,"FPO","Passive","setting",11,NA,NA,NA
"PT_CCM_2021_GP","CCMAR","VE_00003",2,2021-10-25 06:18:20,-7.435783333,37.1024,"FPO","Passive","setting",13,NA,NA,NA
"PT_CCM_2021_GP","CCMAR","VE_00003",2,2021-10-25 06:18:40,-7.435,37.10243333,"FPO","Passive","setting",12,NA,NA,NA
"PT_CCM_2021_GP","CCMAR","VE_00003",2,2021-10-25 06:18:00,-7.434233333,37.10245,"FPO","Passive","setting",12,NA,NA,NA
"PT_CCM_2021_GP","CCMAR","VE_00003",2,2021-10-25 06:17:20,-7.433466667,37.1025,"FPO","Passive","setting",12,NA,NA,NA
"PT_CCM_2021_GP","CCMAR","VE_00003",2,2021-10-25 06:17:40,-7.432716667,37.1027,"FPO","Passive","setting",12,NA,NA,NA
"PT_CCM_2021_GP","CCMAR","VE_00003",2,2021-10-25 06:17:00,-7.432083333,37.10301667,"FPO","Passive","setting",10,NA,NA,NA
"PT_CCM_2021_GP","CCMAR","VE_00003",2,2021-10-25 06:16:20,-7.431466667,37.10315,"FPO","Passive","setting",12,NA,NA,NA
"PT_CCM_2021_GP","CCMAR","VE_00003",2,2021-10-25 06:16:40,-7.430966667,37.1036,"FPO","Passive","setting",12,NA,NA,NA
"PT_CCM_2021_GP","CCMAR","VE_00003",2,2021-10-25 06:16:00,-7.430216667,37.10363333,"FPO","Passive","setting",12,NA,NA,NA
"PT_CCM_2021_GP","CCMAR","VE_00003",2,2021-10-25 06:15:20,-7.429466667,37.10368333,"FPO","Passive","setting",11,NA,NA,NA
"PT_CCM_2021_GP","CCMAR","VE_00003",2,2021-10-25 06:15:40,-7.428866667,37.1034,"FPO","Passive","setting",11,NA,NA,NA
"PT_CCM_2021_GP","CCMAR","VE_00003",2,2021-10-25 06:15:00,-7.42815,37.10345,"FPO","Passive","setting",12,NA,NA,NA
"PT_CCM_2021_GP","CCMAR","VE_00003",2,2021-10-25 06:14:20,-7.427433333,37.10335,"FPO","Passive","setting",12,NA,NA,NA
"PT_CCM_2021_GP","CCMAR","VE_00003",2,2021-10-25 06:14:40,-7.426666667,37.1033,"FPO","Passive","setting",11,NA,NA,NA
"PT_CCM_2021_GP","CCMAR","VE_00003",2,2021-10-25 06:14:00,-7.42605,37.10351667,"FPO","Passive","setting",11,NA,NA,NA
"PT_CCM_2021_GP","CCMAR","VE_00003",2,2021-10-25 06:13:20,-7.425383333,37.10345,"FPO","Passive","setting",10,NA,NA,NA
"PT_CCM_2021_GP","CCMAR","VE_00003",2,2021-10-25 06:13:40,-7.424783333,37.10333333,"FPO","Passive","setting",12,NA,NA,NA
"PT_CCM_2021_GP","CCMAR","VE_00003",2,2021-10-25 06:13:00,-7.424083333,37.10356667,"FPO","Passive","setting",12,NA,NA,NA
"PT_CCM_2021_GP","CCMAR","VE_00003",2,2021-10-25 06:12:20,-7.423333333,37.10348333,"FPO","Passive","setting",13,NA,NA,NA
"PT_CCM_2021_GP","CCMAR","VE_00003",2,2021-10-25 06:12:40,-7.42255,37.10351667,"FPO","Passive","setting",12,NA,NA,NA
"PT_CCM_2021_GP","CCMAR","VE_00003",2,2021-10-25 06:12:00,-7.421783333,37.10341667,"FPO","Passive","setting",12,NA,NA,NA
"PT_CCM_2021_GP","CCMAR","VE_00003",2,2021-10-25 06:11:20,-7.421033333,37.10351667,"FPO","Passive","setting",12,NA,NA,NA
"PT_CCM_2021_GP","CCMAR","VE_00003",2,2021-10-25 06:11:40,-7.420283333,37.10346667,"FPO","Passive","setting",12,NA,NA,NA
"PT_CCM_2021_GP","CCMAR","VE_00003",2,2021-10-25 06:11:00,-7.419533333,37.10356667,"FPO","Passive","setting",12,NA,NA,NA
"PT_CCM_2021_GP","CCMAR","VE_00003",2,2021-10-25 06:10:20,-7.4188,37.10361667,"FPO","Passive","setting",12,NA,NA,NA
"PT_CCM_2021_GP","CCMAR","VE_00003",2,2021-10-25 06:10:40,-7.418083333,37.10355,"FPO","Passive","setting",12,NA,NA,NA
"PT_CCM_2021_GP","CCMAR","VE_00003",2,2021-10-25 06:10:00,-7.417316667,37.10348333,"FPO","Passive","setting",12,NA,NA,NA
"PT_CCM_2021_GP","CCMAR","VE_00003",2,2021-10-25 06:09:20,-7.41655,37.10356667,"FPO","Passive","setting",12,NA,NA,NA
"PT_CCM_2021_GP","CCMAR","VE_00003",2,2021-10-25 06:09:40,-7.4158,37.1036,"FPO","Passive","setting",12,NA,NA,NA
"PT_CCM_2021_GP","CCMAR","VE_00003",2,2021-10-25 06:09:00,-7.415033333,37.1036,"FPO","Passive","setting",12,NA,NA,NA
"PT_CCM_2021_GP","CCMAR","VE_00003",2,2021-10-25 06:08:20,-7.414283333,37.1036,"FPO","Passive","setting",12,NA,NA,NA
"PT_CCM_2021_GP","CCMAR","VE_00003",2,2021-10-25 06:08:40,-7.413566667,37.10346667,"FPO","Passive","setting",12,NA,NA,NA
"PT_CCM_2021_GP","CCMAR","VE_00003",2,2021-10-25 06:08:00,-7.412783333,37.10348333,"FPO","Passive","setting",11,NA,NA,NA
"PT_CCM_2021_GP","CCMAR","VE_00003",2,2021-10-25 06:07:20,-7.412133333,37.10328333,"FPO","Passive","setting",12,NA,NA,NA
"PT_CCM_2021_GP","CCMAR","VE_00003",2,2021-10-25 06:07:40,-7.411433333,37.10345,"FPO","Passive","setting",11,NA,NA,NA
"PT_CCM_2021_GP","CCMAR","VE_00003",2,2021-10-25 06:07:00,-7.410716667,37.10346667,"FPO","Passive","setting",12,NA,NA,NA
"PT_CCM_2021_GP","CCMAR","VE_00003",2,2021-10-25 06:06:20,-7.41,37.1034,"FPO","Passive","setting",11,NA,NA,NA
"PT_CCM_2021_GP","CCMAR","VE_00003",2,2021-10-25 06:06:40,-7.409366667,37.10325,"FPO","Passive","setting",12,NA,NA,NA
"PT_CCM_2021_GP","CCMAR","VE_00003",2,2021-10-25 06:06:00,-7.408616667,37.1032,"FPO","Passive","setting",10,NA,NA,NA
"PT_CCM_2021_GP","CCMAR","VE_00003",2,2021-10-25 06:05:20,-7.408033333,37.10338333,"FPO","Passive","setting",10,NA,NA,NA
"PT_CCM_2021_GP","CCMAR","VE_00003",2,2021-10-25 06:05:40,-7.407383333,37.10341667,"FPO","Passive","setting",7,NA,NA,NA
"PT_CCM_2021_GP","CCMAR","VE_00003",2,2021-10-25 06:05:00,-7.40695,37.10351667,"FPO","Passive","setting",7,NA,NA,NA
"PT_CCM_2021_GP","CCMAR","VE_00003",2,2021-10-25 06:04:20,-7.40655,37.10355,"FPO","Passive","setting",5,NA,NA,NA
"PT_CCM_2021_GP","CCMAR","VE_00003",2,2021-10-25 06:04:40,-7.40625,37.10345,"FPO","Passive","setting",4,NA,NA,NA
"PT_CCM_2021_GP","CCMAR","VE_00003",2,2021-10-25 06:04:00,-7.406,37.10343333,"FPO","Passive","setting",10,NA,NA,NA
"PT_CCM_2021_GP","CCMAR","VE_00003",2,2021-10-25 06:03:20,-7.4054,37.1035,"FPO","Passive","setting",12,NA,NA,NA
"PT_CCM_2021_GP","CCMAR","VE_00003",2,2021-10-25 06:03:40,-7.404683333,37.10338333,"FPO","Passive","setting",12,NA,NA,NA
"PT_CCM_2021_GP","CCMAR","VE_00003",2,2021-10-25 06:03:00,-7.403933333,37.10348333,"FPO","Passive","setting",11,NA,NA,NA
"PT_CCM_2021_GP","CCMAR","VE_00003",2,2021-10-25 06:02:20,-7.40325,37.10355,"FPO","Passive","setting",11,NA,NA,NA
"PT_CCM_2021_GP","CCMAR","VE_00003",2,2021-10-25 06:02:40,-7.40255,37.10356667,"FPO","Passive","setting",12,NA,NA,NA
"PT_CCM_2021_GP","CCMAR","VE_00003",2,2021-10-25 06:02:00,-7.40185,37.10345,"FPO","Passive","setting",12,NA,NA,NA
"PT_CCM_2021_GP","CCMAR","VE_00003",2,2021-10-25 06:01:20,-7.4011,37.10351667,"FPO","Passive","setting",12,NA,NA,NA
"PT_CCM_2021_GP","CCMAR","VE_00003",2,2021-10-25 06:01:40,-7.400316667,37.10348333,"FPO","Passive","setting",12,NA,NA,NA
"PT_CCM_2021_GP","CCMAR","VE_00003",2,2021-10-25 06:01:00,-7.399666667,37.10371667,"FPO","Passive","setting",13,NA,NA,NA
"PT_CCM_2021_GP","CCMAR","VE_00003",2,2021-10-25 06:00:20,-7.398866667,37.10368333,"FPO","Passive","setting",13,NA,NA,NA
"PT_CCM_2021_GP","CCMAR","VE_00003",2,2021-10-25 06:00:40,-7.3981,37.10356667,"FPO","Passive","setting",13,NA,NA,NA
"PT_CCM_2021_GP","CCMAR","VE_00003",2,2021-10-25 06:00:00,-7.397266667,37.10355,"FPO","Passive","setting",13,NA,NA,NA
"PT_CCM_2021_GP","CCMAR","VE_00003",2,2021-10-25 05:59:20,-7.396466667,37.10358333,"FPO","Passive","setting",11,NA,NA,NA
"PT_CCM_2021_GP","CCMAR","VE_00003",2,2021-10-25 05:59:40,-7.395816667,37.1038,"FPO","Passive","setting",15,NA,NA,NA
"PT_CCM_2021_GP","CCMAR","VE_00003",2,2021-10-25 05:59:00,-7.395633333,37.1045,"FPO","Passive","setting",14,NA,NA,NA
"PT_CCM_2021_GP","CCMAR","VE_00003",2,2021-10-25 05:58:20,-7.3962,37.10503333,"FPO","Passive","setting",14,NA,NA,NA
"PT_CCM_2021_GP","CCMAR","VE_00003",2,2021-10-25 05:58:40,-7.397083333,37.1049,"FPO","Passive","setting",14,NA,NA,NA
"PT_CCM_2021_GP","CCMAR","VE_00003",2,2021-10-25 05:58:00,-7.39795,37.10495,"FPO","Passive","setting",13,NA,NA,NA
"PT_CCM_2021_GP","CCMAR","VE_00003",2,2021-10-25 05:57:20,-7.39875,37.1048,"FPO","Passive","setting",13,NA,NA,NA
"PT_CCM_2021_GP","CCMAR","VE_00003",2,2021-10-25 05:57:40,-7.399583333,37.10491667,"FPO","Passive","setting",13,NA,NA,NA
"PT_CCM_2021_GP","CCMAR","VE_00003",2,2021-10-25 05:57:00,-7.400383333,37.10511667,"FPO","Passive","setting",12,NA,NA,NA
"PT_CCM_2021_GP","CCMAR","VE_00003",2,2021-10-25 05:56:20,-7.40115,37.10501667,"FPO","Passive","setting",12,NA,NA,NA
"PT_CCM_2021_GP","CCMAR","VE_00003",2,2021-10-25 05:56:40,-7.401883333,37.10488333,"FPO","Passive","setting",11,NA,NA,NA
"PT_CCM_2021_GP","CCMAR","VE_00003",2,2021-10-25 05:56:00,-7.40255,37.10496667,"FPO","Passive","setting",10,NA,NA,NA
"PT_CCM_2021_GP","CCMAR","VE_00003",2,2021-10-25 05:55:20,-7.403133333,37.10488333,"FPO","Passive","setting",11,NA,NA,NA
"PT_CCM_2021_GP","CCMAR","VE_00003",2,2021-10-25 05:55:40,-7.403716667,37.10461667,"FPO","Passive","setting",13,NA,NA,NA
"PT_CCM_2021_GP","CCMAR","VE_00003",2,2021-10-25 05:55:00,-7.404483333,37.1045,"FPO","Passive","setting",11,NA,NA,NA
"PT_CCM_2021_GP","CCMAR","VE_00003",2,2021-10-25 05:54:20,-7.4051,37.10425,"FPO","Passive","setting",4,NA,NA,NA
"PT_CCM_2021_GP","CCMAR","VE_00003",2,2021-10-25 05:54:40,-7.405333333,37.10415,"FPO","Passive","setting",6,NA,NA,NA
"PT_CCM_2021_GP","CCMAR","VE_00003",2,2021-10-25 05:54:00,-7.405016667,37.10398333,"FPO","Passive","setting",11,NA,NA,NA
"PT_CCM_2021_GP","CCMAR","VE_00003",2,2021-10-25 05:53:20,-7.40445,37.10426667,"FPO","Passive","not_fishing",13,NA,NA,NA
"PT_CCM_2021_GP","CCMAR","VE_00003",2,2021-10-25 05:53:40,-7.403933333,37.10473333,"FPO","Passive","not_fishing",11,NA,NA,NA
"PT_CCM_2021_GP","CCMAR","VE_00003",2,2021-10-25 05:53:00,-7.403266667,37.10493333,"FPO","Passive","not_fishing",12,NA,NA,NA
"PT_CCM_2021_GP","CCMAR","VE_00003",2,2021-10-25 05:52:20,-7.402683333,37.10526667,"FPO","Passive","not_fishing",10,NA,NA,NA
"PT_CCM_2021_GP","CCMAR","VE_00003",2,2021-10-25 05:52:40,-7.402066667,37.10528333,"FPO","Passive","not_fishing",3,NA,NA,NA
"PT_CCM_2021_GP","CCMAR","VE_00003",2,2021-10-25 05:52:00,-7.401866667,37.10528333,"FPO","Passive","not_fishing",2,NA,NA,NA
"PT_CCM_2021_GP","CCMAR","VE_00003",2,2021-10-25 05:51:20,-7.401766667,37.10526667,"FPO","Passive","not_fishing",2,NA,NA,NA
"PT_CCM_2021_GP","CCMAR","VE_00003",2,2021-10-25 05:51:40,-7.40165,37.10526667,"FPO","Passive","not_fishing",3,NA,NA,NA
"PT_CCM_2021_GP","CCMAR","VE_00003",2,2021-10-25 05:51:00,-7.401566667,37.10515,"FPO","Passive","not_fishing",4,NA,NA,NA
"PT_CCM_2021_GP","CCMAR","VE_00003",2,2021-10-25 05:50:20,-7.401416667,37.105,"FPO","Passive","not_fishing",0.4,NA,NA,NA
"PT_CCM_2021_GP","CCMAR","VE_00003",2,2021-10-25 05:50:40,-7.401416667,37.10498333,"FPO","Passive","not_fishing",2,NA,NA,NA
"PT_CCM_2021_GP","CCMAR","VE_00003",2,2021-10-25 05:50:00,-7.401433333,37.10506667,"FPO","Passive","not_fishing",0.8,NA,NA,NA
"PT_CCM_2021_GP","CCMAR","VE_00003",2,2021-10-25 05:49:20,-7.401466667,37.1051,"FPO","Passive","hauling",2,NA,NA,NA
"PT_CCM_2021_GP","CCMAR","VE_00003",2,2021-10-25 05:49:40,-7.401583333,37.1051,"FPO","Passive","hauling",1.5,NA,NA,NA
